image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,istance_name
0,0,0,0,0,0,0,0,0,1,0,0,1,22,1,-67,29,0.751582654,0,0,0,0,0,0,0,0,0,80,0,0,0.903135568,1,43_DAL_56997$81852492-79be-415f-94e7-1bc7160a0e6c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.781342159,1,43_WHEEL_72040$af8423aa-a41f-48f6-be64-f0c3db6a0aa3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,84,0.885971759,0,02_BE_45827$0beb924e-2ed0-44e7-a64c-b15047104626
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,89,0.61631007,0,21_DAL_05386$a546d683-7640-4003-9096-e1542dd9e296
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.754978657,1,95_NON_30418$5caee1a5-ae1e-4f7d-b218-e2067078f2c3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,13,20,16,0,0.881608331,1,26_VAV_66814$9a29d4fa-1c2c-4151-9606-328b51900c48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.782270335,0,11_RE_54444$103b4efa-f6f1-4413-8431-18f18783f2c9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.194345214,0,109,190,1,0,0,0,0,0,0,0.736134965,1,35_DAL_27005$56a44067-861e-4540-888d-7b319005e5f6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.581416295,1,07_GHAF_59371$f0f05da3-7538-4648-8316-87ac1cdfc7f7
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,30,56,13,0.542296714,1,11_RE_90472$e4e82abc-4a27-46e5-b13f-957415f715c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.836244703,1,53_TA_66010$4f48d491-9148-4a94-bbd8-23169d533fed
0,0,0,0,0,0,0,1,0,0,0,0,1,119,0,0,0,0,1,0.169528637,0,35,208,0,0,0,0,0,0,0,0.573209898,1,60_VAV_54239$2919e137-6848-47bb-b998-2054d6f3d606
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98876015,1,88_SIN_09563$4d2183dc-31fa-4761-928f-25c7ba91df51
0,0,0,0,0,0,1,0,0,1,0,0,1,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722017178,1,38_TA_24477$6b4e79f2-f1e7-43c3-aab8-31696a93b584
0,1,0,0,0,0,0,0,0,1,1,-156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.800454678,0,62_VAV_81638$72d56ef6-cd9d-4a78-a1aa-b49d3b9c3269
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.946447069,0,85_DAL_66564$d7bb9ea6-8aeb-4c10-bab0-47d6ef29705f
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881124486,0,64_RE_00344$ae782e5d-bf12-4f44-9a46-51f425e4d875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509445454,1,09_EIN_87288$33948f06-fb19-4d1b-8fc3-5e785058665e
0,0,0,0,0,0,0,0,0,0,1,-102,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,36,0.564267517,0,09_BE_68687$d811df85-fdf4-48ae-9161-a5c8f738f2e7
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,79,0.605374906,0,85_HE_55469$817267b0-bcb8-431a-b23f-fd6a97d4ab92
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.817496121,1,62_TE_38456$e433fde5-8b65-458b-a476-82b8025a491f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,51,0.675687479,0,17_GHAF_46942$c75d1aad-90bd-4d9a-8c89-ad02ca80d45a
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-22,23,0.423235209,0,0,0,0,0,0,0,0,0,0,76,0,0.794189468,1,65_DAL_09524$b773748c-cade-4a4d-b319-c7b2f2e4fb2c
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,59,0.830785251,0,63_SAD_92498$8e557f08-c5b6-4a26-a0de-967b1dd67c7f
0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0.616590715,1,22_WHEEL_55703$5ff203ae-e693-4402-8eef-7de0e2192a80
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,104,19,0.056672225,0,0,0,0,0,1,0,0,0,79,0,0,0.503076223,0,73_SAD_60026$296a7b17-5c20-4653-912a-289dd444e962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0.822932839,1,14_LAM_26028$f2606cb9-f540-45ad-b67f-6434f0da066b
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.369855073,1,74,255,1,0,0,0,0,0,65,0.693429293,0,43_VAV_45466$a0d97aad-c0bc-4559-8c8d-cbd74e4c80d3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.848180487,1,25_GHAF_45201$cc1748a4-dbae-4732-8e95-a3a5f812464e
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,0.999552395,0,41_DAL_92068$405d2513-c2de-4c33-bae3-ffda44d11233
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,0,0.511832481,1,33_EIN_47245$f4eba0d3-d58f-464e-b2e0-782c0227f8f1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.785735492,1,58_YE_64389$576eea18-d627-46a8-88fd-83e0f0567055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.687921075,1,81_DAL_56559$e1f86f8d-34fa-4a50-9d0e-6a06c113d0f8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.913106605,0,41_HE_02317$c02b0f5e-37bf-4ae1-a357-86325d37aa99
1,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,1,0.204867743,0,67,160,0,0,0,0,51,73,0,0.587954463,0,51_SIN_96890$6d6517d7-18b4-47db-914a-432de0339efd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,88,0.606963694,1,49_GHAF_96477$46516878-464e-42a4-a77c-754c6c8801fe
1,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.966662084,1,06_BE_58534$a9245440-eca0-47f1-955b-11e75db83f4b
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,0,30,54,0.954729966,0,56_YE_78475$0b545e98-67d4-49da-b2db-925bdcf189b5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.9198347,1,22_SIN_22540$e14e8478-205b-480e-ad2d-4e83aaac71a3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,0.910267719,0,17_WHEEL_68543$5645f7e2-ac37-4913-9d53-178aafa89ffb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,35,0,0.725603334,1,52_VAV_35047$fdf29036-b028-46f0-b1fc-189706f7c51b
0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,0,0.710358222,1,01_BE_29716$b0c2a258-6946-416b-b94f-d5fc50ce4ce3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761379383,1,14_MIM_24609$edfb8392-aa76-4817-a63d-b8787661baaa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,15,0.008757495,0,0,0,0,0,0,0,0,0,0,0,0,0.848920507,1,64_SIN_75939$d04328d2-3d28-4f30-8421-7f4301223c7c
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946548788,1,22_VAV_70992$ab3da1cb-889f-4bc7-9ada-b74158416ea1
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.789238496,0,47_NON_41711$4ccf4219-fd83-4955-95b6-5d22ef74e9da
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.837463397,0,29_MIM_96107$d54e27bd-a10c-4a82-9409-442fe4e00703
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,64,25,0.573282535,1,35_MIM_83420$5563c01a-4340-4493-87bf-abd9b6d5a5b5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.286769264,1,19,142,1,0,0,0,50,0,42,0.571348729,0,27_DAL_77826$677c0005-7a29-4e4c-adc0-11edbcc643e6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,49,0,0,0.869691221,1,98_NON_18457$f7dace5d-ea79-49a3-82c8-10157df3064e
0,0,0,0,0,0,1,0,0,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0.776486602,1,44_NON_76804$c2b05d5d-1254-453e-bf3d-636039f51cfd
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.59825011,1,22_YE_97025$c375dc9f-c20e-4eb5-a6cf-fdb358646d5f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929948533,1,90_HE_40999$48ead24c-54bc-40b8-88d5-3a8b8edd3ca9
1,0,0,0,0,1,0,0,0,0,1,-130,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,59,0,0,0.619231302,1,62_LAM_04735$fe3e3eb8-a292-459b-a39f-a8d167f33d2d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.693447732,1,08_GHAF_80627$ab99f1af-a5ff-4d21-9124-527f3749e729
1,0,0,1,0,1,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,0.802092198,0,94_DAL_11912$83467bce-a4d3-4fc5-8597-b5278c7e5447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610645095,1,04_GHAF_85701$7f9c9e9b-4d38-4f6b-8c8e-1e52cd7dc251
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0.539005906,1,76_LAM_11792$db48eb3e-6827-4254-a277-bed6d4bb2790
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0.795580921,1,75_WHEEL_58407$eeb9c7d0-4a72-4ca3-be88-818d7315791d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,26,0.998779528,1,93_WHEEL_04673$3ddaac8b-9d2a-4a27-8b01-1f1db56bd0ae
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898472268,1,09_RE_87511$e395b0ca-41ac-42e7-89ff-987ad1b7b5f0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.161294294,0,112,158,0,0,0,0,0,0,0,0.531604579,1,44_LAM_55220$9a3f10a5-4f0e-4f99-ab1c-27d5045f9a33
0,0,0,0,0,0,1,0,0,1,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0.995929959,1,61_SAD_64320$217a6d65-d76c-4363-937d-9cc8252b75a2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72,58,0.831014822,0,00_TA_19917$b1c2af84-8b29-44a4-92d9-4a50d723f688
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,32,29,0.721436564,0,0,0,0,0,0,0,0,0,0,70,84,0.514158492,0,59_MIM_43598$c160aa41-387c-4629-9909-715e98e2c1a8
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,0,42,27,0.802875267,0,01_DAL_52297$a4a65346-9ad7-4733-9100-8305eb3a3e40
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.259203341,1,26,169,0,0,0,0,40,66,0,0.736102157,0,82_RE_01321$aa3b401a-b4ae-4af1-80c1-a1d1302c4454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0.725245701,1,55_YE_75485$12b22b52-59d7-4b2a-8df8-7eef804cc47e
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-26,28,0.782329988,0,0,0,0,0,0,0,0,0,0,57,0,0.580108337,1,43_GHAF_13584$c48b10b2-f72b-420e-9314-7d8810ed2d83
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626654881,1,07_EIN_90166$53f70329-d857-4410-8583-5ee77f1a4aa3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,30,47,0.851054628,0,81_LAM_45890$712f6704-ddbf-4518-b232-a2987a446014
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.77773901,1,99_EIN_32020$a5fe5890-11d2-4303-ae72-5d903f62ab23
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.237740796,0,68,238,0,0,0,0,0,36,0,0.792713384,1,20_SAD_52416$092e6055-71f8-474d-8384-08479de17b40
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.177507775,0,38,209,0,0,0,0,0,76,0,0.902530028,0,31_VAV_15915$511d34c5-056b-4eba-89e3-55251510aea3
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.181283947,1,113,142,0,0,0,0,33,20,0,0.811855865,1,99_GHAF_25641$99a70d76-0d7f-4b49-baeb-a694d5b1e275
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,48,0.764799343,0,65_NON_45098$aa6c7d9f-7c6d-4cd1-a680-c3dac0c9c36a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,38,0.988157248,0,57_SAD_11381$a2c64f24-5130-4816-9bb2-e996880f86d8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720176764,1,04_RE_97930$42498041-2bf9-479e-9195-c36e8602b957
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,53,81,0,0.55782281,1,19_TE_01004$6b8d48d0-90dd-4ddd-9acf-50914f7c69aa
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.769690852,1,83_TE_79633$eb19daad-9083-443d-9e02-426b2ca76e61
0,0,0,0,0,0,0,0,0,0,0,0,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516059813,1,28_LAM_27423$2f93060f-b6d6-44cc-9d00-be744ae1d555
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.553124376,1,51_WHEEL_57619$64194f1e-e93d-488b-93e3-d047ad3c7947
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-37,23,0.391644415,1,0.176203134,0,20,133,0,0,0,0,0,0,69,0.937385292,0,84_RE_93513$7a411614-1926-4af8-9cd1-e62b10999e68
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,143,18,0.561853906,0,0,0,0,0,0,1,4,13,0,0,0,0.595348939,1,13_DAL_25515$51948627-4528-4b12-88aa-8b230be45737
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746105043,1,02_BE_75908$ad306e2c-86ea-4035-bd43-103d49750b20
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0,35,10,0.75288915,0,21_HE_75566$21c449ec-9565-4050-8dda-cca536b4da9a
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0.968433853,1,19_BE_19837$4055b941-d3d5-48ad-b3aa-01228973ceec
0,1,0,0,0,1,0,0,0,0,0,0,1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29,69,0.830590703,0,90_GHAF_38906$db5fd3f3-be99-4b90-a0cd-4d9b1eb83fff
0,0,0,1,0,0,0,0,1,1,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,71,0.545896803,0,65_GHAF_45905$592d1c20-d4b5-4b56-94f4-4210e81a2354
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-81,22,0.291166343,0,0,0,0,0,0,0,0,0,0,0,0,0.616146436,1,82_WHEEL_35372$917c547d-2847-455f-a09d-e076d8b55276
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.944230255,0,10_TA_76650$1df34085-a950-4fbb-8661-8aba6ca03c04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,16,0.517111372,1,0.194889598,0,10,196,0,1,5,3,0,0,0,0.65829937,1,69_DAL_93793$c1cc6f31-e3c8-4fb3-936d-863b1ab4a1cc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826558694,1,20_DAL_91852$d9e1c9ea-fe88-4927-9042-7cc10bda371c
0,1,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.593483721,1,92_NON_71217$a3edf09a-dd49-4e5b-b310-48b13134c429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,25,0.836764957,0,0,0,0,0,0,0,0,0,51,19,0,0.651186514,1,67_NON_09544$a1b83076-c1df-4927-ad3d-155c6bc2294b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.505912638,1,15_NON_11234$8ef90bae-aefc-4f40-b2b8-6b03b84b6c77
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-77,16,0.22485884,1,0.1677848,1,70,222,0,0,0,0,5,0,0,0.814915086,1,90_YE_58685$6d9f0f5e-5654-4d98-87b3-925b313a1cde
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,73,0.666126649,0,47_SAD_85937$5f342a48-b5f0-496d-9ffd-a42adec6b476
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,141,21,0.983604922,0,0,0,0,0,0,0,0,0,0,0,31,0.856726404,0,47_TA_74100$38508c5b-d9f1-48e4-a295-8cfd58053a8d
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25170904,1,6,221,0,0,0,0,19,0,83,0.514844843,0,17_JIM_41740$46d618b4-e5ac-47b8-97fe-8889d6033aa6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,60,0.73285852,0,73_VAV_17210$17c3d61c-0415-46a1-834d-d854eabf253e
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,0,78,0.932219044,0,18_LAM_79076$2a315714-4fcf-4cdf-8afb-1ebaf953a1bf
0,0,0,1,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.714162199,1,53_LAM_57301$34350938-cc8b-4f47-9e7a-64dc29b8a03e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,51,0,0,0.658611995,1,55_SAD_84529$b7ef954b-be7d-4c5a-85b3-8376c3c8bc25
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140,18,0.344058185,0,0,0,0,0,0,0,0,0,27,80,0,0.965048257,1,95_VAV_53266$db5ef06c-8627-4fed-8013-f317c91b7340
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.687249024,1,69_SAD_29027$123c71aa-98cc-4510-b33a-cee888e53721
0,0,0,0,0,0,1,0,1,0,0,0,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63785286,1,90_BE_35204$04dc91d8-270a-4317-a9b1-15a8c2e59f15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799533855,1,58_SIN_12422$e5ab8fa7-dbd6-48cf-a2e8-8c73d47ecc53
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,97,17,0.108604212,0,0,0,0,0,1,0,0,0,0,0,0,0.791331589,0,37_NON_38535$92464462-fd2c-40e5-bc3e-2625839bdc3a
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61,21,0.658650019,1,0.354281127,1,7,252,0,0,0,0,0,0,61,0.836742367,0,91_EIN_27982$2c4be503-8e99-48db-a667-2073b04516e0
0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,82,53,0,0.999809636,1,46_SIN_45096$4a8b2fb3-da3e-4dc7-8501-38941538850e
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,63,0.829863276,0,50_TA_44167$e3f1d7ae-069d-437f-8925-32116343cb1a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,16,0.213087129,0,0,0,0,0,0,0,0,0,0,0,0,0.87067116,1,46_DAL_77140$e17cbeff-6e1d-44c8-b1c4-28e288743c69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,74,0.877315175,0,76_EIN_88128$530c9ac3-66a5-42b4-b652-637db51f9ef8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750250858,1,35_RE_13101$85b34311-845e-45e2-a8e8-4847bed0d854
0,0,0,1,0,0,0,0,0,1,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.954413364,1,94_BE_49001$d955b301-5797-40f9-8f68-3d42b67802d9
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0.850784605,1,83_TA_19368$3ca7e1ed-7e67-4e66-9364-97111dbf1db0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782106326,1,82_YE_00020$121ac2bc-60f4-40ea-856c-9fedbc40d2a4
0,1,0,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.62600717,1,42_GHAF_53439$eabe1f66-f4d8-4fe1-9420-5b79d3947f82
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,0,0.814159831,1,98_LAM_93475$ccafbb63-19a9-4deb-a19b-1a39a6fad0dc
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.356905528,1,84,150,0,0,0,0,0,72,44,0.855702161,0,56_TE_18604$405d5689-d625-4a0d-874c-1cc9a701a8e3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0.746026971,1,79_WHEEL_09855$6348830d-5ce3-4d93-8fbc-7cfa926588b6
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.883915019,1,31_EIN_77119$d888163f-276d-41f6-8c2c-60e714721fe4
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0.620351683,1,15_YE_29062$8878354d-64d3-446b-b185-b64394cf6754
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.307895331,1,40,133,0,0,0,0,0,50,11,0.62537634,1,81_LAM_94579$1336746d-0650-4eaa-a3af-2722d026824d
0,0,0,1,0,0,1,0,0,0,1,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0.961854652,1,47_NON_18999$ff5a5d89-1659-4ebf-9f8d-a346a37aad21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,31,0.685161513,0,0,0,0,0,0,0,0,0,0,0,50,0.723114777,0,15_LAM_38755$4d27afdc-2581-496c-aa78-d912099cbbd7
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,25,22,0.565451175,0,0,0,0,0,0,0,0,0,0,0,82,0.901143284,0,17_RE_20681$f3341d72-98ef-4afe-b38b-462d608a2a01
0,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0.975506445,1,73_RE_22805$c4f8a919-b82c-43ca-b1ea-af152cecd10f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,55,0.81383789,0,37_MIM_10381$147b2bd7-f149-485b-a761-2028a16263ea
